code,packaging_en,product_name,origins,manufacturing_places,environmental_score_grade,image_url,brands,categories
800200015,,Muffin,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0015/front_it.3.400.jpg,,
800200017,,Mini cake,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0017/front_it.3.400.jpg,,
800200018,,Mini Cake gusto arancia,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0018/front_it.3.400.jpg,,
800200019,,Nuvole Gusto Cacao,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0019/front_it.3.400.jpg,,
800200020,,Nuvole gusto arancia,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0020/front_it.3.400.jpg,,
800200021,,Fructolife,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0021/front_it.3.400.jpg,,
800200022,,Biscotti Artigianali Zenzero e Limone,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0022/front_it.3.400.jpg,,
800200026,,Bastoncini rustici,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0026/front_it.3.400.jpg,,
800200030,,Pocket,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0030/front_it.3.400.jpg,,
800200032,,Cornetti,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0032/front_it.3.400.jpg,,
800200034,,Biscotti cocco gocce cioccolat,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0034/front_it.3.400.jpg,,
800200036,,Biscotti a tasso ridotto di carboidrati,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0036/front_it.3.400.jpg,,
800200037,,Crostini gusto olive,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0037/front_it.3.400.jpg,,
800200040,,Crackers Classici,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0040/front_it.3.400.jpg,,
800200041,,Crackers rosmarino tasso ridotto carboidrati,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0041/front_it.3.400.jpg,,
800200043,,Cornetti Cioccolato,,,unknown,,,
800200044,,Piadina,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0044/front_it.3.400.jpg,,
800200045,,Crostatine crema di nocciole,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0045/front_it.3.400.jpg,,
800200053,,Pasta di cacao nero assoluto 100%,,,e,https://images.openfoodfacts.org/images/products/000/080/020/0053/front_it.3.400.jpg,,"Snack, Snack dolci, Cacao e i suoi derivati, Cioccolato, Cioccolato fondente"
800200054,,Cioccolato extra fondente,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0054/front_it.3.400.jpg,,
800200055,,Cioccolato extrafondente 70%,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0055/front_it.3.400.jpg,,
800200057,,Ciocolato bianco,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0057/front_it.3.400.jpg,,
800200058,,Cioccolato fondente e peperoncino,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0058/front_it.3.400.jpg,,
800200060,,Cioccolato,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0060/front_it.3.400.jpg,,
800200061,,Cioccolato bianco nocciolato,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0061/front_it.3.400.jpg,,
800200067,,Il Pangrattato,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0067/front_it.3.400.jpg,,
800200068,,La spalmabile,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0068/front_it.3.400.jpg,,
800200069,,Crostini,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0069/front_it.3.400.jpg,,
800200070,,Linguine Pastasecca,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0070/front_it.3.400.jpg,,Pasta di frumento
800200072,,Crackers al ginocchio a tasso ridotto di carboidrati,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0072/front_it.3.400.jpg,,
800200073,,Crackers curcuma e pepe nero basso carboidrati,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0073/front_it.3.400.jpg,,
800200080,,Croissant con base di cioccolato,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0080/front_it.3.400.jpg,,
800200086,,Sugo alla Carbonara,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0086/front_it.3.400.jpg,,
800200092,,Barretta proteica cocco gocce cioccolato,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0092/front_it.3.400.jpg,,
800200093,,La spalmabile al gusto di miele,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0093/front_it.3.400.jpg,,
800200099,,Panini tondi scuri,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0099/front_it.3.400.jpg,,
800200101,,Preparato per il budino,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0101/front_it.3.400.jpg,,
800200111,,milk life,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0111/front_it.3.400.jpg,,
800200114,,Cioccolato bianco,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0114/front_it.3.400.jpg,,
800200120,,Cioccolato fondente mirtillo e ibisco 54%,,,e,https://images.openfoodfacts.org/images/products/000/080/020/0120/front_it.3.400.jpg,,"Snack, Snack dolci, Cacao e i suoi derivati, Cioccolato, Cioccolato fondente"
800200124,,Mezze maniche,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0124/front_it.3.400.jpg,,
800200125,,La spalmabile al cocco e mandorla,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0125/front_it.3.400.jpg,,
800200127,,La spalmabile fondente,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0127/front_it.4.400.jpg,,
800200128,,La spalmabile al pistacchio,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0128/front_it.11.400.jpg,,"Colazioni, Spalmabili, Spalmabili dolci"
800200129,,Sugar Life,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0129/front_it.3.400.jpg,,
800200130,,Cioccobar,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0130/front_it.3.400.jpg,,
800200133,,Biscotti artigianali,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0133/front_it.3.400.jpg,,
800200151,,Uovo fondente senza zucchero con granella di nocciola,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0151/front_it.3.400.jpg,,
800200164,,Fagottini ripieni crema di nocciole,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0164/front_it.3.400.jpg,,
800200165,,Sfogliatine cioccolato e pera,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0165/front_it.3.400.jpg,,
800200166,,Mix flour,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0166/front_it.3.400.jpg,,
800200177,,Mix flour,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0177/front_it.3.400.jpg,,
800200178,,Croissant,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0178/front_it.3.400.jpg,,
800200189,,Focaccia low carb,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0189/front_it.3.400.jpg,,
800200190,,Pinza proteica artigianale,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0190/front_it.3.400.jpg,,
800200198,,Salve rosa dell'Himalaya,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0198/front_it.3.400.jpg,,
800200227,,Pizza cuore gusto classico,,,unknown,https://images.openfoodfacts.org/images/products/000/080/020/0227/front_it.3.400.jpg,,
800200297,,Proteine alla vaniglia,,,unknown,,Life 120,
800200304,,confettura di cipolla rossa,,,unknown,,,
800203591,,,,,,https://images.openfoodfacts.org/images/products/000/080/020/3591/front_en.3.400.jpg,Nestlé,
8003,,Mon miel de forêt,,,b,https://images.openfoodfacts.org/images/products/000/000/000/8003/front_fr.3.400.jpg,,"petit-dejeuners, produits-a-tartiner, produits-a-tartiner-sucres, fr:produits-de-la-ruche, produits-d'elevages, ca:edulcorants, fr:miels, miels-de-foret"
800318500,,aceto balsamico di modena biologico,Italy,,a,,Monari federsoni,"Condiments, Vinaigres, Vinaigres balsamiques, Vinaigres balsamiques de Modène"
800334009,,lindor,,,unknown,,lindt,
800341034,,LE ORIGINI,,,unknown,,SEGAFREDO,
800349003,,GRESSINI,,,unknown,,ROBRTO,
8005,,Hackfleisch Rind,,,unknown,,,
800500220,Plastico,Espiral de cacao,,,unknown,https://images.openfoodfacts.org/images/products/000/080/050/0220/front_es.5.400.jpg,Mercadona,Bichocho
800607327,,panettone bio,,,c,,spumadoro,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Panettone"
800703637,,Jolly ranger swirls,,,unknown,,,
8008,,panino laugenbrötchen,,,unknown,,schär,
800865286,,Crème dessert chocolat,,,unknown,,Leclerc,
800900411,,Penne rigate,,,unknown,,Alce nero,
801000066,,idéal,,,,,idéal,
801203026,,,,,unknown,https://images.openfoodfacts.org/images/products/000/080/120/3026/front_en.3.400.jpg,,
8019,,Chicken Caesar Salad,,,,,Fresh To You,
802160515,,,,,unknown,,KRONENGOURG,
802367816,,,,,unknown,,isola bio,
802805391,,,,,unknown,,,
802811602,ar:bullet2e,كميره البيت,,,,https://images.openfoodfacts.org/images/products/000/080/281/1602/front_ar.4.400.jpg,0lmou,
803000061,,Vegetable Spring Rolls,,,,,Trader Joe’s,
803108392,,Tic Tac,,,unknown,,,
803320180,,grana padano,,,d,,Tomasoni F.lli,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Grana Padano"
803410545,,Succo di mela,,,unknown,https://images.openfoodfacts.org/images/products/000/080/341/0545/front_it.3.400.jpg,,
804039091,,Chicken Sausage,,,,,Morliny,
8052,,Min Cha Milk Tea,,,,https://images.openfoodfacts.org/images/products/000/000/000/8052/front_ms.5.400.jpg,Min Cha,
805244007,,huile olive vierge Bio de Tunisie,,,unknown,,crudolio,
805274569,,EKORIGIN,,,unknown,,CEREAL FOOD,
806029526,,Genius,,,unknown,,,
8065,,Monster,,,unknown,,,
8069,,.,,,unknown,,.,
807680952,,picccolini,,,unknown,,barilla,
807680954,,linguine,,,unknown,,BARILLA Academia,
807685455,,D’Italia Lisci nr 45,,,unknown,https://images.openfoodfacts.org/images/products/000/080/768/5455/front_de.3.400.jpg,Barilla,
8079,,Shortbread Fibgers,,,,https://images.openfoodfacts.org/images/products/000/000/000/8079/front_en.5.400.jpg,Boots,Buscuits
8085,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8085/front_de.3.400.jpg,,
8087,,Eismann Blattspinat-Portionen,,,a,https://images.openfoodfacts.org/images/products/000/000/000/8087/front_de.9.400.jpg,Eismann,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Tiefkühlprodukte, Gemüse, Tiefgekühlte pflanzliche Lebensmittel, Tiefkühl-Gemüse, Blattgemüse, Spinat, Gefrorene Spinate, Gefrorene Spinatblätter"
8093,,Μπεσαμέλ Γιώτης,Ελλάδα,Αθήνα,,https://images.openfoodfacts.org/images/products/000/000/000/8093/front_el.4.400.jpg,Γιώτης,Μπεσαμέλ χωρίς βράσιμο
809624326,,Salmone,,,unknown,,,
810000009,,HUESOS DE ALBARICOQUE,,,unknown,https://images.openfoodfacts.org/images/products/000/081/000/0009/front_fr.3.400.jpg,,
8116,,Beurre de cacahuètes Crunchy,,,,,Nutrimuscle,
8118,,Honey Rings,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8118/front_en.3.400.jpg,Wholesome Earth,
812100274,,pure sesame oil,,,unknown,,Foreway,
8122,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8122/front_en.8.400.jpg,,Bread rolls
812384466,,Grenade,,,,,,
812624263,,Salmone,,,unknown,,,
8144,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8144/front_en.3.400.jpg,,
8148,,Whey Native Isolate,,,,,Nutrimuscle,
8151,,Pflaume mit winterlichen Gewürzen Likör,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8151/front_de.6.400.jpg,Volker Kerstin,
8152,,Himbeer Likör,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8152/front_de.3.400.jpg,Kindermacher,
8153,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/8153/front_en.3.400.jpg,,
8154,,Holunderbeer Likör,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8154/front_de.6.400.jpg,Bauer Schramm,
8155,,Pflaumen Likör,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8155/front_de.3.400.jpg,Charly’s,
8156,,Rot Wein,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8156/front_de.6.400.jpg,Binger St. Rochuskapelle,
8157,,Home Nutella,,,,,HomemadeNutella,
8158,,Bratapfel Likör,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8158/front_de.3.400.jpg,Volker Kerstin,
8167,,Donut's assortis,,,b,https://images.openfoodfacts.org/images/products/000/000/000/8167/front_fr.3.400.jpg,,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Donuts"
8168,,,,,,,,
8169,,,,,,,,medicine
819009843,,Pain au chocolat,,,c,https://images.openfoodfacts.org/images/products/000/081/900/9843/front_fr.3.400.jpg,,"Snacks, Snacks sucrés, Viennoiseries, Pains au chocolat"
819031462,,,,,,,,
8195,,Guarkernmehl,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8195/front_en.3.400.jpg,EWL Naturprodukte,
8197,,Ashwagandha  Root Powder,,,,https://images.openfoodfacts.org/images/products/000/000/000/8197/front_en.3.400.jpg,Organic Spice Resource,
8204,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8204/front_fr.3.400.jpg,,
8210,,Pomme de terre persillées,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8210/front_en.12.400.jpg,"Lackm, Power meals",
821090021,,Pact Coffee,,,,https://images.openfoodfacts.org/images/products/000/082/109/0021/front_en.3.400.jpg,,
821492012,,,,,,https://images.openfoodfacts.org/images/products/000/082/149/2012/front_en.3.400.jpg,,
822006563,,Baguette CONSTANCE CEREALES,,,unknown,https://images.openfoodfacts.org/images/products/000/082/200/6563/front_fr.4.400.jpg,,
8221,,Pizza,,,,,Bofrost,
8225,,Beef korma,,,,,Lite n easy,
8227,,Beef Korma,,,,,Lite N Easy,
822793516,,,,,,https://images.openfoodfacts.org/images/products/000/082/279/3516/front_en.3.400.jpg,,
8230,,Poulet sauce grand veneur et pomme de terre,,,,https://images.openfoodfacts.org/images/products/000/000/000/8230/front_en.3.400.jpg,Powermeals,
8239,,Schnitzellachs 10 kg Eimer,,,unknown,,Schnitzellachs,
824241057,,Coconut sugar & ginger,,,unknown,https://images.openfoodfacts.org/images/products/000/082/424/1057/front_fr.3.400.jpg,,
824285485,,,,,,https://images.openfoodfacts.org/images/products/000/082/428/5485/front_ru.4.400.jpg,,
8243,,Switch,,,,,Kobo by kobo,
825000094,,Funyuns,,,,https://images.openfoodfacts.org/images/products/000/082/500/0094/front_en.3.400.jpg,,
8256,,вита баница със сирене и извара,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8256/front_en.13.400.jpg,Kaufland,"en:баница, bg:хляб"
825955049,,ulta omega-3,,,,https://images.openfoodfacts.org/images/products/000/082/595/5049/front_en.3.400.jpg,,
8262,,Nourishing Protein,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8262/front_en.3.400.jpg,WelleCo,
827000160,,Hot chix buffalo wing sauce,,,,https://images.openfoodfacts.org/images/products/000/082/700/0160/front_en.3.400.jpg,,
8273,,Sandwich complet thon,,,c,https://images.openfoodfacts.org/images/products/000/000/000/8273/front_fr.9.400.jpg,Crous Resto',en:tuna-sandwiches
828055020,,"salz, rosa Kristall, Salz, Himalaya",,,unknown,https://images.openfoodfacts.org/images/products/000/082/805/5020/front_de.3.400.jpg,,
8286,,Saumon,,,,,Bofrost,
8289,,,,,,,,
8293,,Cacahuete en polvo desgrasado,,,,,,
830000003,,Raiz de Suma,,,unknown,https://images.openfoodfacts.org/images/products/000/083/000/0003/front_es.3.400.jpg,saludviva,
8303,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/8303/front_en.3.400.jpg,,
8310,,Pain au chocolat CRF,,,c,https://images.openfoodfacts.org/images/products/000/000/000/8310/front_fr.3.400.jpg,,en:chocolate-croissant
831039979,,Lentilles verte,,,unknown,https://images.openfoodfacts.org/images/products/000/083/103/9979/front_fr.3.400.jpg,Champlat,
8311,,,,,unknown,,,
8315,,Apple Strawberry Apple sauce,,,unknown,,Simply Nature,
831710500,,Miel de Fleurs,,,unknown,https://images.openfoodfacts.org/images/products/000/083/171/0500/front_fr.3.400.jpg,,
832206373,,"Avena, Oatmeal Smoothie, Cinnamon",,,,,"Alpina,  Cauca Zona Franca S.A.S.",
834140144,,,,,,https://images.openfoodfacts.org/images/products/000/083/414/0144/front_en.3.400.jpg,,
834589665,,,,,,https://images.openfoodfacts.org/images/products/000/083/458/9665/front_fr.3.400.jpg,,Chaud
834687408,,Keto vanilla cake batter,,,,https://images.openfoodfacts.org/images/products/000/083/468/7408/front_en.3.400.jpg,,
835766119,,"Bee, Creamed Honey With Raspberry, Raspberry",,,,,"Vintage,  Vintage Bee",
835766317,,Creamed Honey,,,unknown,,Vintage Bee  Inc.,
835766331,,Creamed honey with cinnamon,,,,,"Vintage,  Vintage Bee","Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys"
835766355,,Creamed honey with lemon,,,,,"Vintage,  Vintage Bee","Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys"
835766553,,Creamed Honey With Hibiscus,,,unknown,,Vintage Bee  Inc.,
835766560,,Minis Creamed Honey With Cinnamon,,,unknown,,"Vintage,  Vintage Bee  Inc.",
835766577,,Creamed Honey With Lemon,,,unknown,,Vintage Bee  Inc.,
835766584,,Creamed Honey With Raspberry,,,unknown,,Vintage Bee  Inc.,
835766607,,Vintage minis,,,,,"Vintage,  Vintage Bee  Inc.","Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys"
835766614,,Minis Candy,,,unknown,,"Vintage,  All American Products Co. Inc.",
837070807,,,,,,https://images.openfoodfacts.org/images/products/000/083/707/0807/front_en.5.400.jpg,,
839289406,,Magnésium,,,unknown,https://images.openfoodfacts.org/images/products/000/083/928/9406/front_en.3.400.jpg,Mag 2,
8395,,Régal aux olives,,,unknown,,HALAL,
